11108714187000,1,2.04,13.38,-20.939999,Other
11108734399000,1,-0.48,12.36,-22.74,Other
11108754679000,1,-2.22,10.8,-24.359999,Other
11108771821000,1,-4.3199997,9.78,-26.039999,Other
11108782364000,1,-5.04,9.12,-26.88,Other
11108812088000,1,-6.54,8.22,-27.96,Other
11108832391000,1,-7.7999997,6.8999996,-29.4,Other
11108852703000,1,-9.36,5.58,-30.119999,Other
11108873006000,1,-10.86,4.3199997,-31.08,Other
11108891438000,1,-12.42,2.58,-32.1,Other
11108910756000,1,-13.0199995,2.1,-32.64,Other
11108931056000,1,-14.82,0.42,-33.6,Other
11108951365000,1,-16.08,-1.4399999,-34.86,Other
11108978813000,1,-18.24,-4.7999997,-36.66,Other
11108989342000,1,-18.96,-6.12,-37.14,Other
11109019097000,1,-19.8,-9.059999,-37.92,Other
11109039379000,1,-19.8,-11.7,-38.46,Other
11109059656000,1,-19.439999,-14.46,-38.879997,Other
11109077020000,1,-19.02,-17.1,-38.94,Other
11109087534000,1,-18.6,-18.119999,-39.12,Other
11109107150000,1,-18.18,-19.08,-39.36,Other
11109137531000,1,-17.699999,-22.26,-39.36,Other
11109157705000,1,-16.68,-24.119999,-38.94,Other
11109177869000,1,-15.42,-26.099998,-38.76,Other
11109195176000,1,-14.16,-27.72,-38.52,Other
11109205591000,1,-13.259999,-28.439999,-38.16,Other
11109235399000,1,-11.5199995,-29.88,-37.38,Other
11109255685000,1,-10.62,-31.199999,-36.18,Other
11109275953000,1,-9.42,-32.64,-34.86,Other
11109293285000,1,-8.5199995,-33.719997,-33.719997,Other
11109303826000,1,-8.28,-33.899998,-32.82,Other
11109333544000,1,-7.74,-34.44,-31.92,Other
11109353832000,1,-7.08,-34.68,-30.66,Other
11109374134000,1,-6.3599997,-34.92,-29.519999,Other
11109391728000,1,-5.16,-35.399998,-28.56,Other
11109402265000,1,-4.74,-35.579998,-27.84,Other
11109431995000,1,-3.6,-36.059998,-26.34,Other
11109452276000,1,-2.52,-36.42,-24.9,Other
11109472567000,1,-1.9799999,-36.6,-23.4,Other
11109492880000,1,-1.1999999,-37.2,-21.779999,Other
11109511376000,1,-0.29999998,-37.26,-20.22,Other
11109530757000,1,0.29999998,-37.32,-18.779999,Other
11109561220000,1,2.58,-37.26,-17.279999,Other
11109571374000,1,3.12,-37.26,-16.5,Other
11109598711000,1,4.8599997,-36.96,-13.74,Other
11109609328000,1,5.46,-36.899998,-12.54,Other
11109638916000,1,6.48,-36.719997,-10.2,Other
11109659095000,1,7.68,-36.719997,-8.099999,Other
11109679284000,1,8.34,-37.02,-6.6,Other
11109699479000,1,8.88,-37.26,-5.58,Other
11109719684000,1,9.42,-37.739998,-4.8599997,Other
11109737879000,1,9.66,-38.64,-4.38,Other
11109757390000,1,10.2,-39.239998,-4.14,Other
11109777683000,1,12.599999,-33.66,1.5,Other
11109797955000,1,13.5,-34.86,2.1,Other
11109818230000,1,14.099999,-35.94,2.9399998,Other
11109835799000,1,14.5199995,-36.6,3.48,Other
11109855397000,1,14.759999,-37.079998,3.9599998,Other
11109875682000,1,15.54,-37.98,4.8599997,Other
11109895938000,1,16.02,-38.7,5.64,Other
11109916193000,1,17.1,-39.239998,6.96,Other
11109933925000,1,17.64,-39.84,8.5199995,Other
11109953508000,1,17.64,-40.079998,9.0,Other
11109973785000,1,17.94,-39.96,10.0199995,Other
11109994065000,1,18.06,-40.379997,10.8,Other
11110014335000,1,17.52,-40.86,11.219999,Other
11110032314000,1,17.699999,-41.46,11.5199995,Other
11110051893000,1,17.46,-41.7,11.58,Other
11110072158000,1,17.699999,-42.54,11.88,Other
11110092439000,1,17.58,-42.96,11.759999,Other
11110102598000,1,17.699999,-43.32,11.88,Other
11110130262000,1,17.46,-44.579998,12.48,Other
11110160314000,1,17.279999,-45.18,12.78,Other
11110180498000,1,17.58,-46.079998,13.799999,Other
11110200703000,1,18.48,-46.62,14.5199995,Other
11110220896000,1,19.38,-46.559998,15.96,Other
11110231054000,1,20.039999,-47.1,16.14,Other
11110258924000,1,20.939999,-48.239998,16.68,Other
11110278507000,1,21.119999,-48.84,16.56,Other
11110298795000,1,20.699999,-50.16,16.5,Other
11110319065000,1,20.699999,-51.42,16.5,Other
11110339337000,1,21.24,-52.559998,16.68,Other
11110357127000,1,21.84,-54.0,17.16,Other
11110376677000,1,22.619999,-54.48,17.34,Other
11110396969000,1,23.76,-55.62,18.24,Other
11110417267000,1,24.66,-56.579998,19.08,Other
11110437542000,1,25.199999,-57.239998,20.22,Other
11110455505000,1,25.68,-58.26,21.06,Other
11110475092000,1,25.98,-58.379997,21.24,Other
11110495358000,1,26.34,-59.34,21.66,Other
11110515620000,1,27.18,-60.0,22.199999,Other
11110535878000,1,27.96,-60.6,23.039999,Other
11110553977000,1,28.26,-61.559998,23.76,Other
11110573540000,1,28.619999,-61.739998,24.359999,Other
11110593809000,1,28.98,-62.28,24.84,Other
11110614089000,1,28.859999,-62.699997,25.56,Other
11110634322000,1,29.099998,-62.76,25.98,Other
11110651898000,1,28.92,-63.059998,26.58,Other
11110662272000,1,29.039999,-63.12,26.82,Other
11110692026000,1,29.34,-63.84,28.019999,Other
11110712218000,1,29.58,-64.5,28.74,Other
11110732466000,1,30.06,-64.86,29.4,Other
11110752744000,1,30.42,-65.22,30.119999,Other
11110780484000,1,30.779999,-65.52,30.779999,Other
11110800006000,1,30.9,-65.939995,30.96,Other
11110820520000,1,30.66,-66.659996,31.5,Other
11110830705000,1,31.019999,-67.26,31.619999,Other
11110851016000,1,31.26,-68.28,32.04,Other
11110878772000,1,31.08,-70.02,31.5,Other
11110889303000,1,31.439999,-70.56,31.26,Other
11110919059000,1,31.38,-71.34,31.38,Other
11110939339000,1,31.679998,-72.299995,31.679998,Other
11110959614000,1,31.92,-72.78,31.98,Other
11110976984000,1,31.92,-73.32,32.04,Other
11110987518000,1,32.219997,-73.56,32.34,Other
11111017277000,1,32.399998,-74.22,32.04,Other
11111027421000,1,32.52,-74.28,32.04,Other
11111057856000,1,32.399998,-74.22,32.52,Other
11111075320000,1,32.04,-74.159996,32.7,Other
11111085867000,1,32.04,-74.1,33.3,Other
11111114276000,1,31.859999,-74.64,33.54,Other
11111134632000,1,32.1,-75.06,33.66,Other
11111154761000,1,32.219997,-75.42,33.54,Other
11111172286000,1,32.28,-75.9,33.54,Other
11111191936000,1,32.399998,-75.78,33.48,Other
11111212141000,1,32.46,-75.72,33.059998,Other
11111232351000,1,32.64,-75.299995,32.88,Other
11111252664000,1,32.82,-74.76,32.16,Other
11111280141000,1,32.579998,-73.979996,31.439999,Other
11111291235000,1,32.76,-74.1,31.56,Other
11111320430000,1,33.12,-73.799995,31.38,Other
11111330661000,1,33.12,-73.439995,31.439999,Other
11111350942000,1,33.78,-73.14,30.9,Other
11111378441000,1,33.42,-72.72,30.779999,Other
11111388964000,1,33.239998,-72.24,30.599998,Other
11111418708000,1,32.94,-72.119995,29.82,Other
11111438979000,1,32.52,-71.64,29.699999,Other
11111459249000,1,32.1,-71.159996,28.439999,Other
11111476683000,1,31.679998,-70.56,27.42,Other
11111487183000,1,31.859999,-70.26,27.24,Other
11111516913000,1,31.679998,-69.42,26.58,Other
11111537212000,1,31.679998,-68.939995,25.56,Other
11111557505000,1,32.04,-68.34,25.92,Other
11111575066000,1,31.92,-68.1,25.32,Other
11111585599000,1,32.28,-67.86,25.26,Other
11111604262000,1,32.219997,-67.799995,25.08,Other
11111634637000,1,31.98,-67.86,24.6,Other
11111654800000,1,31.98,-68.28,23.82,Other
11111672341000,1,31.74,-68.82,23.34,Other
11111682794000,1,31.8,-68.939995,23.34,Other
11111712509000,1,31.98,-68.939995,22.98,Other
11111732808000,1,32.46,-69.42,22.74,Other
11111753086000,1,32.82,-69.24,22.98,Other
11111780390000,1,33.18,-69.84,22.92,Other
11111791373000,1,33.239998,-69.9,22.92,Other
11111820548000,1,33.36,-69.78,23.1,Other
11111830694000,1,33.239998,-69.84,23.16,Other
11111850973000,1,33.96,-70.02,22.98,Other
11111878500000,1,34.32,-70.08,22.56,Other
11111888996000,1,34.5,-70.2,22.56,Other
11111918763000,1,34.86,-70.32,22.56,Other
11111939038000,1,34.98,-70.2,22.5,Other
11111959317000,1,35.219997,-69.9,22.38,Other
11111976838000,1,35.219997,-69.96,22.619999,Other
11111987311000,1,35.16,-69.78,22.74,Other
11112017044000,1,35.219997,-69.72,23.039999,Other
11112037348000,1,35.76,-69.36,23.279999,Other
11112057619000,1,35.94,-69.24,23.519999,Other
11112075082000,1,36.96,-69.06,23.46,Other
11112085608000,1,37.14,-69.06,23.22,Other
11112114542000,1,37.14,-69.0,22.92,Other
11112134925000,1,37.38,-68.76,22.859999,Other
11112155064000,1,37.559998,-68.7,23.22,Other
11112172574000,1,37.32,-68.04,23.519999,Other
11112182955000,1,37.5,-67.86,23.64,Other
11112212716000,1,37.86,-67.02,23.699999,Other
11112232926000,1,37.86,-66.36,23.46,Other
11112253125000,1,38.579998,-66.18,23.279999,Other
11112273462000,1,38.82,-65.939995,23.64,Other
11112291327000,1,39.36,-65.76,23.939999,Other
11112320917000,1,39.84,-65.4,24.539999,Other
11112331075000,1,39.899998,-65.4,25.14,Other
11112351386000,1,40.2,-64.86,25.14,Other
11112371679000,1,40.62,-64.86,25.199999,Other
11112399456000,1,40.739998,-64.74,24.96,Other
11112419059000,1,40.98,-64.74,24.6,Other
11112439374000,1,41.16,-64.32,24.539999,Other
11112459651000,1,41.34,-63.719997,24.6,Other
11112479925000,1,41.16,-63.059998,24.48,Other
11112497721000,1,41.52,-62.34,24.779999,Other
11112517285000,1,41.28,-62.399998,24.96,Other
11112537589000,1,41.219997,-61.859997,25.38,Other
11112557876000,1,41.34,-61.5,25.5,Other
11112578143000,1,41.52,-61.199997,25.56,Other
11112614664000,1,42.12,-60.42,25.5,Other
11112634951000,1,42.48,-60.48,25.74,Other
11112655097000,1,42.3,-60.359997,26.16,Other
11112675264000,1,42.84,-60.059998,25.98,Other
11112692887000,1,42.3,-60.059998,25.98,Other
11112712568000,1,42.3,-60.18,26.16,Other
11112732762000,1,42.78,-60.0,26.16,Other
11112753058000,1,43.02,-60.059998,26.4,Other
11112773341000,1,43.32,-60.0,26.46,Other
11112793604000,1,43.32,-60.18,26.22,Other
11112812111000,1,43.5,-60.3,25.8,Other
11112831668000,1,43.379997,-60.12,25.74,Other
11112851956000,1,43.379997,-60.359997,25.56,Other
11112872245000,1,43.5,-60.359997,25.14,Other
11112892520000,1,43.379997,-60.3,24.9,Other
11112921282000,1,42.78,-60.18,24.48,Other
11112940197000,1,42.78,-60.239998,24.48,Other
11112960603000,1,42.96,-60.48,24.24,Other
11112980881000,1,43.02,-60.48,24.119999,Other
11112991008000,1,43.5,-60.48,24.0,Other
11113018968000,1,44.28,-60.3,23.699999,Other
11113038565000,1,44.1,-60.0,23.699999,Other
11113058865000,1,44.219997,-60.059998,23.699999,Other
11113079139000,1,44.28,-59.879997,23.82,Other
11113099412000,1,44.219997,-59.64,23.58,Other
11113117376000,1,43.98,-58.98,23.039999,Other
11113157127000,1,43.62,-57.539997,22.8,Other
11113177324000,1,43.379997,-57.0,23.22,Other
11113197495000,1,43.559998,-56.579998,23.279999,Other
11113217691000,1,43.559998,-56.16,23.88,Other
11113235361000,1,43.62,-56.039997,23.64,Other
11113255009000,1,43.44,-55.92,23.58,Other
11113275337000,1,43.32,-55.44,22.8,Other
11113295632000,1,42.719997,-54.899998,21.96,Other
11113315911000,1,42.12,-54.6,21.359999,Other
11113333493000,1,42.059998,-54.12,20.46,Other
11113344043000,1,41.76,-54.0,20.34,Other
11113373771000,1,41.82,-53.579998,19.439999,Other
11113394072000,1,41.1,-53.16,18.6,Other
11113414357000,1,40.86,-53.039997,18.18,Other
11113431775000,1,40.02,-52.68,17.279999,Other
11113442350000,1,39.719997,-52.559998,17.1,Other
11113472065000,1,39.3,-52.199997,16.8,Other
11113492364000,1,38.52,-51.719997,16.08,Other
11113512658000,1,38.28,-51.42,15.719999,Other
11113541186000,1,37.44,-50.879997,15.12,Other
11113552401000,1,37.14,-50.399998,14.94,Other
11113580927000,1,47.76,-73.86,-10.26,Other
11113591061000,1,47.579998,-73.26,-10.38,Other
11113611344000,1,47.46,-72.9,-10.38,Other
11113639436000,1,47.46,-71.76,-10.139999,Other
11113659079000,1,47.1,-71.1,-9.84,Other
11113679236000,1,46.92,-70.38,-9.66,Other
11113699424000,1,46.68,-69.54,-9.42,Other
11113719609000,1,46.739998,-69.119995,-9.42,Other
11113739878000,1,46.86,-68.28,-9.059999,Other
11113757490000,1,46.86,-67.74,-9.179999,Other
11113777059000,1,47.039997,-67.5,-8.88,Other
11113797368000,1,46.92,-66.96,-8.7,Other
11113817687000,1,46.92,-66.119995,-8.34,Other
11113837982000,1,47.64,-65.76,-7.9199996,Other
11113855616000,1,47.28,-65.34,-7.5,Other
11113875198000,1,47.219997,-65.04,-7.3799996,Other
11113895474000,1,47.219997,-64.799995,-7.14,Other
11113915768000,1,47.039997,-64.799995,-7.2599998,Other
11113936030000,1,46.68,-64.86,-6.7799997,Other
11113953977000,1,46.739998,-64.86,-7.08,Other
11113973576000,1,46.559998,-65.159996,-7.08,Other
11113993859000,1,45.66,-64.619995,-7.3799996,Other
11114014166000,1,45.48,-64.979996,-7.56,Other
11114034462000,1,45.239998,-65.159996,-7.5,Other
11114052342000,1,45.42,-65.22,-7.3199997,Other
11114071941000,1,45.84,-65.7,-6.96,Other
11114092227000,1,45.96,-66.24,-6.7799997,Other
11114112514000,1,45.78,-65.939995,-6.42,Other
11114132868000,1,45.96,-66.479996,-6.0,Other
11114150213000,1,45.48,-66.479996,-5.8199997,Other
11114180204000,1,45.48,-66.659996,-5.2799997,Other
11114200421000,1,45.66,-67.02,-4.68,Other
11114220621000,1,45.84,-67.02,-4.44,Other
11114230714000,1,45.78,-67.02,-4.44,Other
11114251016000,1,46.14,-66.96,-4.5,Other
11114279053000,1,46.379997,-66.96,-5.4,Other
11114298650000,1,46.32,-66.84,-5.52,Other
11114318934000,1,45.84,-67.02,-5.7599998,Other
11114339203000,1,45.239998,-67.02,-5.94,Other
11114359472000,1,44.879997,-67.02,-5.8199997,Other
11114377289000,1,44.579998,-67.02,-6.24,Other
11114396855000,1,44.7,-66.96,-6.18,Other
11114417157000,1,44.34,-67.14,-6.18,Other
11114437437000,1,44.52,-66.96,-6.18,Other
11114457707000,1,44.219997,-67.32,-6.12,Other
11114475545000,1,44.219997,-67.32,-5.8199997,Other
11114495138000,1,44.219997,-67.32,-5.94,Other
11114515405000,1,44.219997,-67.2,-5.8199997,Other
11114535676000,1,43.8,-67.32,-6.24,Other
11114555947000,1,43.559998,-67.2,-6.54,Other
11114574056000,1,43.26,-67.32,-6.8999996,Other
11114592349000,1,43.379997,-67.32,-6.8999996,Other
11114612639000,1,43.02,-66.78,-6.6,Other
11114632910000,1,43.44,-66.659996,-6.54,Other
11114661077000,1,43.379997,-65.76,-6.12,Other
11114680627000,1,43.44,-65.7,-6.0,Other
11114700804000,1,43.379997,-65.58,-5.8199997,Other
11114720987000,1,43.079998,-65.34,-5.58,Other
11114731081000,1,43.26,-65.34,-5.46,Other
11114751274000,1,43.379997,-65.34,-5.4,Other
11114779108000,1,43.14,-65.22,-5.3399997,Other
11114789608000,1,42.899998,-65.159996,-5.22,Other
11114819355000,1,42.54,-65.22,-5.46,Other
11114839627000,1,42.0,-65.159996,-5.4,Other
11114859904000,1,42.3,-64.979996,-5.4,Other
11114880213000,1,42.54,-64.86,-5.94,Other
11114898304000,1,42.54,-64.68,-5.4,Other
11114917888000,1,42.719997,-64.799995,-5.22,Other
11114938168000,1,42.84,-64.26,-5.2799997,Other
11114958439000,1,42.36,-63.719997,-4.98,Other
11114978736000,1,42.059998,-63.0,-5.04,Other
11114996395000,1,41.76,-62.1,-5.46,Other
11115015992000,1,41.52,-61.92,-5.7599998,Other
11115036255000,1,41.399998,-61.26,-6.12,Other
11115056526000,1,41.219997,-60.719997,-6.2999997,Other
11115076802000,1,40.5,-60.18,-6.18,Other
11115084263000,1,40.62,-60.0,-5.94,Other
11115112755000,1,40.079998,-59.64,-5.94,Other
11115133075000,1,39.6,-59.64,-5.64,Other
11115153215000,1,39.899998,-59.28,-5.7599998,Other
11115173378000,1,40.079998,-59.46,-6.12,Other
11115191623000,1,40.14,-59.219997,-5.94,Other
11115211317000,1,40.5,-59.399998,-6.12,Other
11115231506000,1,40.86,-59.28,-6.42,Other
11115251809000,1,41.04,-59.94,-6.18,Other
11115272081000,1,42.059998,-60.66,-5.58,Other
11115299727000,1,43.739998,-61.92,-4.2599998,Other
11115310459000,1,44.46,-62.34,-3.54,Other
11115339984000,1,45.84,-62.699997,-2.76,Other
11115360439000,1,46.5,-63.0,-1.9799999,Other
11115380822000,1,47.219997,-63.0,-1.14,Other
11115401089000,1,47.82,-63.719997,-0.42,Other
11115419153000,1,48.3,-64.14,0.59999996,Other
11115438599000,1,48.539997,-64.439995,0.96,Other
11115458871000,1,49.079998,-64.979996,1.68,Other
11115479148000,1,49.559998,-65.58,2.34,Other
11115499415000,1,49.98,-66.6,2.52,Other
11115517283000,1,50.82,-67.2,3.3,Other
11115536861000,1,51.0,-67.68,3.48,Other
11115557174000,1,51.42,-68.4,4.02,Other
11115577453000,1,51.96,-69.36,5.1,Other
11115594564000,1,52.5,-70.08,5.1,Other
11115605102000,1,52.8,-70.619995,5.16,Other
11115624693000,1,52.98,-71.1,5.2799997,Other
11115655066000,1,53.34,-72.72,5.3399997,Other
11115675250000,1,53.039997,-73.08,5.94,Other
11115695397000,1,53.039997,-74.22,6.54,Other
11115712873000,1,53.579998,-75.299995,7.5,Other
11115732520000,1,53.94,-75.659996,7.8599997,Other
11115752816000,1,54.66,-76.92,8.22,Other
11115773085000,1,54.96,-78.36,8.46,Other
11115793357000,1,55.379997,-79.08,8.76,Other
11115811168000,1,55.379997,-79.979996,8.4,Other
11115840866000,1,55.739998,-80.22,8.4,Other
11115850991000,1,55.739998,-80.7,8.16,Other
11115871271000,1,55.86,-81.299995,7.7999997,Other
11115891567000,1,55.739998,-82.38,7.68,Other
11115919476000,1,55.559998,-83.64,7.7999997,Other
11115930004000,1,55.559998,-83.64,7.8599997,Other
11115959772000,1,55.86,-84.119995,8.22,Other
11115980149000,1,56.1,-84.9,8.639999,Other
11116000471000,1,56.46,-85.259995,9.599999,Other
11116020687000,1,56.76,-85.439995,9.719999,Other
11116038624000,1,56.76,-86.28,10.08,Other
11116058205000,1,56.82,-86.28,10.32,Other
11116078345000,1,56.82,-87.0,9.96,Other
11116098501000,1,56.82,-88.439995,9.719999,Other
11116118655000,1,57.18,-89.579994,9.42,Other
11116128731000,1,57.6,-90.119995,9.42,Other
11116156012000,1,57.719997,-91.86,9.0,Other
11116166399000,1,57.78,-92.28,8.94,Other
11116196128000,1,57.539997,-92.939995,9.24,Other
11116216326000,1,57.539997,-94.02,9.059999,Other
11116236458000,1,57.719997,-94.92,9.24,Other
11116256775000,1,57.899998,-95.82,9.059999,Other
11116274270000,1,57.719997,-96.84,8.639999,Other
11116284829000,1,57.78,-97.2,8.58,Other
11116314494000,1,57.6,-97.74,8.22,Other
11116334766000,1,57.539997,-98.22,7.8599997,Other
11116355036000,1,57.96,-98.64,8.16,Other
11116372620000,1,58.079998,-99.119995,8.28,Other
11116383151000,1,58.14,-99.299995,8.58,Other
11116412843000,1,57.78,-99.479996,9.0,Other
11116433115000,1,57.96,-99.659996,9.059999,Other
11116453382000,1,57.6,-100.2,8.82,Other
11116473652000,1,57.42,-100.259995,8.28,Other
11116492280000,1,57.719997,-101.1,7.8599997,Other
11116511870000,1,57.719997,-100.979996,7.68,Other
11116532146000,1,57.899998,-101.88,7.8599997,Other
11116552451000,1,58.32,-102.42,8.34,Other
11116572715000,1,58.68,-102.54,8.94,Other
11116590283000,1,58.92,-102.72,9.599999,Other
11116620440000,1,59.1,-102.06,9.719999,Other
11116650982000,1,58.8,-102.42,10.32,Other
11116671162000,1,58.68,-102.24,10.26,Other
11116691338000,1,58.62,-102.6,10.26,Other
11116719248000,1,58.5,-103.079994,10.0199995,Other
11116738861000,1,58.68,-103.259995,9.96,Other
11116759165000,1,59.039997,-103.799995,10.139999,Other
11116779436000,1,58.68,-104.399994,10.32,Other
11116799703000,1,58.44,-104.759995,10.32,Other
11116817306000,1,58.44,-104.939995,10.26,Other
11116827835000,1,57.96,-105.24,10.139999,Other
11116857556000,1,57.539997,-105.84,10.38,Other
11116877837000,1,57.239998,-106.32,10.679999,Other
11116898120000,1,56.76,-106.2,10.86,Other
11116915380000,1,56.76,-106.14,11.099999,Other
11116925924000,1,56.64,-106.02,10.92,Other
11116955668000,1,56.219997,-105.479996,10.92,Other
11116975978000,1,56.039997,-104.939995,11.099999,Other
11116996340000,1,55.32,-104.159996,10.92,Other
11117013666000,1,54.6,-103.68,11.46,Other
11117024196000,1,54.6,-103.32,11.28,Other
11117053941000,1,53.94,-102.42,11.82,Other
11117074237000,1,54.3,-101.88,11.639999,Other
11117094486000,1,53.94,-101.28,11.7,Other
11117111731000,1,53.94,-100.079994,11.639999,Other
11117122259000,1,54.42,-99.84,11.28,Other
11117151960000,1,54.6,-99.0,11.34,Other
11117172137000,1,54.66,-98.579994,11.639999,Other
11117192315000,1,54.96,-97.86,11.7,Other
11117212527000,1,54.78,-97.56,12.179999,Other
11117240098000,1,55.02,-96.72,12.3,Other
11117259678000,1,54.96,-96.299995,12.42,Other
11117279973000,1,55.02,-95.579994,12.48,Other
11117300422000,1,54.96,-94.799995,12.24,Other
11117310710000,1,54.96,-94.56,12.42,Other
11117338209000,1,54.42,-93.299995,12.059999,Other
11117348692000,1,54.059998,-93.0,12.12,Other
11117378433000,1,53.879997,-92.04,12.3,Other
11117398705000,1,53.579998,-91.32,12.0,Other
11117418971000,1,53.16,-90.6,12.24,Other
11117439267000,1,52.86,-90.06,12.24,Other
11117457445000,1,52.8,-89.759995,11.88,Other
11117477019000,1,52.62,-89.52,12.0,Other
11117497322000,1,52.62,-88.86,11.88,Other
11117517644000,1,52.8,-88.5,11.46,Other
11117538028000,1,52.98,-88.14,11.28,Other
11117555766000,1,52.98,-88.14,10.74,Other
11117575328000,1,52.98,-88.08,10.74,Other
